Waktu Tarik,Sumber,Kategori,Judul,URL
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,"Daftar Kendaraan Kecelakaan di Kembangan, Sekeluarga Tewas Naik Motor",https://www.liputan6.com/news/read/8285567/daftar-kendaraan-kecelakaan-di-kembangan-sekeluarga-tewas-naik-motor
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,Kronologi Kecelakaan Beruntun di Kembangan Sebabkan Sekeluarga Tewas,https://www.liputan6.com/news/read/8285557/kronologi-kecelakaan-beruntun-di-kembangan-sebabkan-sekeluarga-tewas
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,"Kecelakaan Beruntun di Kembangan, Satu Keluarga Tewas",https://www.liputan6.com/news/read/8285549/kecelakaan-beruntun-di-kembangan-satu-keluarga-tewas
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,Di Balik Pertemuan Prabowo dengan Dubes AS di Hambalang,https://www.liputan6.com/news/read/8285548/di-balik-pertemuan-prabowo-dengan-dubes-as-di-hambalang
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,Menhut Minta Tetap Waspada Kebakaran Hutan Meski Titik Panas Menurun,https://www.liputan6.com/news/read/8285480/menhut-minta-tetap-waspada-kebakaran-hutan-meski-titik-panas-menurun
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,Mendagri Dorong Pemda Percepat Program Bedah Rumah,https://www.liputan6.com/news/read/8285472/mendagri-dorong-pemda-percepat-program-bedah-rumah
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,"Koper WN Sri Lanka Dibuka, 101 Burung Ditemukan",https://www.liputan6.com/news/read/8285465/koper-wn-sri-lanka-dibuka-101-burung-ditemukan
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,Langkah Kemenhut Agar Orangutan Terhindar Asap Kebakaran Hutan,https://www.liputan6.com/news/read/8285418/langkah-kemenhut-agar-orangutan-terhindar-asap-kebakaran-hutan
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,"Kasus Vilmei, Terungkap Saldo TikTok Dipakai Bayar Kos hingga Cicilan Kendaraan",https://www.liputan6.com/news/read/8285394/kasus-vilmei-terungkap-saldo-tiktok-dipakai-bayar-kos-hingga-cicilan-kendaraan
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,Asap Kebakaran Hutan Kalimantan Buat 21 Orangutan Jatuh Sakit,https://www.liputan6.com/news/read/8285384/asap-kebakaran-hutan-kalimantan-buat-21-orangutan-jatuh-sakit
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,Pramono Terbitkan Pergub Penyesuaian Tarif Layanan Kesehatan Jakarta,https://www.liputan6.com/news/read/8285362/pramono-terbitkan-pergub-penyesuaian-tarif-layanan-kesehatan-jakarta
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,Cerita Warga Melihat Detik-detik Erupsi Anak Krakatau,https://www.liputan6.com/news/read/8285306/cerita-warga-melihat-detik-detik-erupsi-anak-krakatau
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,Gerakan 1.000 Angkringan Sido Muncul Bekali Pelaku Usaha agar Jamu Makin Dikenal,https://www.liputan6.com/news/read/8284606/gerakan-1000-angkringan-sido-muncul-bekali-pelaku-usaha-agar-jamu-makin-dikenal
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,Prabowo Minta Penertiban Kawasan Hutan Transparan,https://www.liputan6.com/news/read/8285144/prabowo-minta-penertiban-kawasan-hutan-transparan
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,"Prabowo Undang Dunia Usaha Rusia: Datang ke Indonesia, Bekerja Bersama Kami",https://www.liputan6.com/news/read/8284160/prabowo-undang-dunia-usaha-rusia-datang-ke-indonesia-bekerja-bersama-kami
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,Prabowo Ungkap Alasan Indonesia dan Rusia Cocok Kerja sama,https://www.liputan6.com/news/read/8284045/prabowo-ungkap-alasan-indonesia-dan-rusia-cocok-kerja-sama
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,Abraham Samad: Indonesia Butuh Grand Design Pemberantasan Korupsi,https://www.liputan6.com/news/read/8285303/abraham-samad-indonesia-butuh-grand-design-pemberantasan-korupsi
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,"Anak Krakatau Erupsi, Penyeberangan Bakauheni-Merak Masih Normal",https://www.liputan6.com/news/read/8285279/anak-krakatau-erupsi-penyeberangan-bakauheni-merak-masih-normal
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,"Dentuman Erupsi Anak Krakatau Bisa Terdengar Ratusan Kilometer, Ini Penjelasannya",https://www.liputan6.com/news/read/8285271/dentuman-erupsi-anak-krakatau-bisa-terdengar-ratusan-kilometer-ini-penjelasannya
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,Cerita Warga Pandeglang Saat Dentuman Anak Krakatau Bikin Jendela Bergetar,https://www.liputan6.com/news/read/8285259/cerita-warga-pandeglang-saat-dentuman-anak-krakatau-bikin-jendela-bergetar
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,"Anak Krakatau Erupsi Menerus, Jauhi Radius 3 Kilometer",https://www.liputan6.com/news/read/8285258/anak-krakatau-erupsi-menerus-jauhi-radius-3-kilometer
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,Badan Geologi Pastikan Erupsi Anak Krakatau Tak Picu Tsunami,https://www.liputan6.com/news/read/8285246/badan-geologi-pastikan-erupsi-anak-krakatau-tak-picu-tsunami
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,Kesaksian Warga Bandung dan Cimahi Saat Dengar Dentuman,https://www.liputan6.com/news/read/8285233/kesaksian-warga-bandung-dan-cimahi-saat-dengar-dentuman
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,"BMKG Sebut Dentuman di Bandung Tak Terkait Erupsi Anak Krakatau, Ini Alasannya",https://www.liputan6.com/news/read/8285220/bmkg-sebut-dentuman-di-bandung-tak-terkait-erupsi-anak-krakatau-ini-alasannya
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,"Sinabung Siaga, Warga Karo Diminta Segera Mengungsi",https://www.liputan6.com/news/read/8285206/sinabung-siaga-warga-karo-diminta-segera-mengungsi
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,Bareskrim Ungkap Motif Pembakaran Hutan,https://www.liputan6.com/news/read/8285197/bareskrim-ungkap-motif-pembakaran-hutan
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,"Anak Krakatau Erupsi, BNPB Minta Warga Banten-Lampung Tak Panik Isu Tsunami",https://www.liputan6.com/news/read/8285193/anak-krakatau-erupsi-bnpb-minta-warga-banten-lampung-tak-panik-isu-tsunami
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,BMKG Ungkap Dugaan Penyebab Dentuman di Bandung-Sumedang,https://www.liputan6.com/news/read/8285166/bmkg-ungkap-dugaan-penyebab-dentuman-di-bandung-sumedang
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,Dentuman Misterius Terdengar di Bandung hingga Sumedang,https://www.liputan6.com/news/read/8285161/dentuman-misterius-terdengar-di-bandung-hingga-sumedang
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,Cerita Kepanikan Pemancing Lihat Erupsi Anak Krakatau Tengah Malam,https://www.liputan6.com/news/read/8285156/cerita-kepanikan-pemancing-lihat-erupsi-anak-krakatau-tengah-malam
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,Polisi Bongkar Jejak Uang Kasus Vilmei,https://www.liputan6.com/news/read/8285148/polisi-bongkar-jejak-uang-kasus-vilmei
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,Kebakaran Lapak di Srengseng Jakbar,https://www.liputan6.com/news/read/8285136/kebakaran-lapak-di-srengseng-jakbar
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,Anak Krakatau Erupsi Beruntun,https://www.liputan6.com/news/read/8285134/anak-krakatau-erupsi-beruntun
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,Sopir Taksi Diduga Bakar Angkringan,https://www.liputan6.com/news/read/8285113/sopir-taksi-diduga-bakar-angkringan
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,Kejagung Sita Rolex hingga Ratusan Ribu Dolar Dadan Hidayana Cs,https://www.liputan6.com/news/read/8285100/kejagung-sita-rolex-hingga-ratusan-ribu-dolar-dadan-hidayana-cs
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,Penjelasan Polisi Tak Blokade Demo PBRI Dekat Bundaran HI,https://www.liputan6.com/news/read/8285096/penjelasan-polisi-tak-blokade-demo-pbri-dekat-bundaran-hi
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,"KJP Plus Tahap 2 Cair, Ada Temuan Soal Mobil dan Rumah Rp 1 Miliar",https://www.liputan6.com/news/read/8285074/kjp-plus-tahap-2-cair-ada-temuan-soal-mobil-dan-rumah-rp-1-miliar
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,7 Catatan Kubu Andrie Yunus Usai 2 TNI Dihukum Ringan dan Tak Dipecat,https://www.liputan6.com/news/read/8285062/7-catatan-kubu-andrie-yunus-usai-2-tni-dihukum-ringan-dan-tak-dipecat
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,Transjakarta 'Jalur Langit' Hanya Sampai Halte JORR Imbas Truk Mogok,https://www.liputan6.com/news/read/8285021/transjakarta-jalur-langit-hanya-sampai-halte-jorr-imbas-truk-mogok
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,Siswa SMP di Nabire Pembunuh Mantan Pacar Dihukum 10 Tahun,https://www.liputan6.com/news/read/8285000/siswa-smp-di-nabire-pembunuh-mantan-pacar-dihukum-10-tahun
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,Cerita Kepanikan Penghuni Dapat Kabar Apartemen Pavilion Kebakaran,https://www.liputan6.com/news/read/8284984/cerita-kepanikan-penghuni-dapat-kabar-apartemen-pavilion-kebakaran
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,Tersangka Kasus Kebakaran Hutan Bertambah Jadi 112 Orang,https://www.liputan6.com/news/read/8284976/tersangka-kasus-kebakaran-hutan-bertambah-jadi-112-orang
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,Hukuman 2 TNI Kasus Andrie Yunus Dipangkas dan Batal Dipecat,https://www.liputan6.com/news/read/8284952/hukuman-2-tni-kasus-andrie-yunus-dipangkas-dan-batal-dipecat
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,Cerita Evakuasi Korban Kebakaran Pavilion Pakai Skylift,https://www.liputan6.com/news/read/8284929/cerita-evakuasi-korban-kebakaran-pavilion-pakai-skylift
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,Tri Tito Karnavian Ingatkan Pelajar di Ternate Hidup Sehat,https://www.liputan6.com/news/read/8284907/tri-tito-karnavian-ingatkan-pelajar-di-ternate-hidup-sehat
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,"Update Kebakaran Apartemen Pavilion, 33 Orang Berhasil Dievakuasi",https://www.liputan6.com/news/read/8284904/update-kebakaran-apartemen-pavilion-33-orang-berhasil-dievakuasi
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,Wamendagri Bima Arya Dorong Daerah Perluas Basis Pajak Tanpa Bebani Masyarakat,https://www.liputan6.com/news/read/8284896/wamendagri-bima-arya-dorong-daerah-perluas-basis-pajak-tanpa-bebani-masyarakat
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,Polisi Bongkar Penyelundupan 150 Ribu Benih Lobster di Bogor,https://www.liputan6.com/news/read/8284873/polisi-bongkar-penyelundupan-150-ribu-benih-lobster-di-bogor
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,Tiket Ragunan Diusulkan Naik,https://www.liputan6.com/news/read/8284853/tiket-ragunan-diusulkan-naik
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,"Pohon 15 Meter Tumbang di Semarang, 2 Pemotor Tewas",https://www.liputan6.com/news/read/8284761/pohon-15-meter-tumbang-di-semarang-2-pemotor-tewas
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,"Ngantor Perdana, Gus Kikin Mulai Susun Pengurus PBNU",https://www.liputan6.com/news/read/8284750/ngantor-perdana-gus-kikin-mulai-susun-pengurus-pbnu
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,Suasana Mencekam Kebakaran Apartemen Pavilion,https://www.liputan6.com/news/read/8284741/suasana-mencekam-kebakaran-apartemen-pavilion
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,Cemas Orang Tua SD Islam Pembangunan Pamulang Belum Mereda,https://www.liputan6.com/news/read/8284720/cemas-orang-tua-sd-islam-pembangunan-pamulang-belum-mereda
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,"Rayakan Harpelnas 2026, BPJS Ketenagakerjaan Perkuat Perlindungan hingga Pemberdayaan Pekerja",https://www.liputan6.com/news/read/8284585/rayakan-harpelnas-2026-bpjs-ketenagakerjaan-perkuat-perlindungan-hingga-pemberdayaan-pekerja
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,"414 Dapur MBG Dicoret, Rp 311 Miliar Dikembalikan ke Kas Negara",https://www.liputan6.com/news/read/8284613/414-dapur-mbg-dicoret-rp-311-miliar-dikembalikan-ke-kas-negara
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,Sudaryono Pastikan Tak Ada Lagi Pengadaan BGN yang Mengada-Ada,https://www.liputan6.com/news/read/8284620/sudaryono-pastikan-tak-ada-lagi-pengadaan-bgn-yang-mengada-ada
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,KPK Dalami Kesaksian Gus Alex Soal Uang Oleh-oleh Anggota DPR,https://www.liputan6.com/news/read/8284595/kpk-dalami-kesaksian-gus-alex-soal-uang-oleh-oleh-anggota-dpr
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,Merasakan Langsung Menembus Asap dan Menelusuri Bekas Titik Api Palangka Raya,https://www.liputan6.com/news/read/8284583/merasakan-langsung-menembus-asap-dan-menelusuri-bekas-titik-api-palangka-raya
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,"Kebakaran Apartemen Pavilion Jakpus, 14 Orang Dievakuasi",https://www.liputan6.com/news/read/8284591/kebakaran-apartemen-pavilion-jakpus-14-orang-dievakuasi
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,"Sempat Gangguan, Begini Kondisi Terkini KRL Jakarta Kota-Bogor",https://www.liputan6.com/news/read/8284550/sempat-gangguan-begini-kondisi-terkini-krl-jakarta-kota-bogor
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,"Kebakaran Apartemen Pavilion Jakpus, Damkar Sisir Korban Terjebak",https://www.liputan6.com/news/read/8284542/kebakaran-apartemen-pavilion-jakpus-damkar-sisir-korban-terjebak
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,"Nestapa Pasar Pondok Labu, Kios Mati Suri Bikin Pedagang Merana",https://www.liputan6.com/news/read/8284498/nestapa-pasar-pondok-labu-kios-mati-suri-bikin-pedagang-merana
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,"KRL Gangguan, Surat Ini Bikin Azhar Lega Meski Telat Ngantor",https://www.liputan6.com/news/read/8284451/krl-gangguan-surat-ini-bikin-azhar-lega-meski-telat-ngantor
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,Cerita Penumpang Menunggu Nyaris 1 Jam Imbas Gangguan KRL di Jakarta Kota,https://www.liputan6.com/news/read/8284450/cerita-penumpang-menunggu-nyaris-1-jam-imbas-gangguan-krl-di-jakarta-kota
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,"Kasus Suap Proyek Rejang Lebong, KPK Periksa Anggota DPRD Kota Bengkulu",https://www.liputan6.com/news/read/8284431/kasus-suap-proyek-rejang-lebong-kpk-periksa-anggota-dprd-kota-bengkulu
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,Gangguan KRL Bogor karena Kereta Anjlok di Stasiun Jakarta Kota,https://www.liputan6.com/news/read/8284405/gangguan-krl-bogor-karena-kereta-anjlok-di-stasiun-jakarta-kota
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,Commuter Line Jakarta Kota-Bogor Kembali Normal,https://www.liputan6.com/news/read/8284398/commuter-line-jakarta-kota-bogor-kembali-normal
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,Cerita Gus Alex soal 24 Anggota DPR Minta Uang Oleh-Oleh Saat di Saudi,https://www.liputan6.com/news/read/8284394/cerita-gus-alex-soal-24-anggota-dpr-minta-uang-oleh-oleh-saat-di-saudi
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,"KRL Gangguan di Stasiun Jakarta Kota, Ini Daftar Rekayasa Perjalanan",https://www.liputan6.com/news/read/8284392/krl-gangguan-di-stasiun-jakarta-kota-ini-daftar-rekayasa-perjalanan
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,BGN Buka Peluang Kasus Keracunan MBG Diproses Pidana,https://www.liputan6.com/news/read/8284385/bgn-buka-peluang-kasus-keracunan-mbg-diproses-pidana
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,Kejagung Cecar Inspektur Utama BGN soal Korupsi MBG,https://www.liputan6.com/news/read/8284381/kejagung-cecar-inspektur-utama-bgn-soal-korupsi-mbg
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,"Ada Gangguan di Stasiun Jakarta Kota, KRL Bogor Cuma Sampai Manggarai",https://www.liputan6.com/news/read/8284376/ada-gangguan-di-stasiun-jakarta-kota-krl-bogor-cuma-sampai-manggarai
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,Kemendagri Beri Penghargaan Pemda Berprestasi di Kalimantan,https://www.liputan6.com/news/read/8284363/kemendagri-beri-penghargaan-pemda-berprestasi-di-kalimantan
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,Warga Kemayoran Gotong Royong Bangun Budaya Peduli Lingkungan,https://www.liputan6.com/news/read/8282115/warga-kemayoran-gotong-royong-bangun-budaya-peduli-lingkungan
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,"Kejagung Raih Opini WTP 10 Kali Berturut-turut, BPK Beri Penjelasan",https://www.liputan6.com/news/read/8284346/kejagung-raih-opini-wtp-10-kali-berturut-turut-bpk-beri-penjelasan
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,"BGN Dapat Anggaran Rp 240 T, Simak Rincian Pemakaiannya",https://www.liputan6.com/news/read/8284345/bgn-dapat-anggaran-rp-240-t-simak-rincian-pemakaiannya
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,"BMKG Ungkap Penyebab Gempa Magnitudo 5,3 Guncang Cilacap",https://www.liputan6.com/news/read/8284580/bmkg-ungkap-penyebab-gempa-magnitudo-53-guncang-cilacap
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,"Gempa Magnitudo 5,4 Guncang Cilacap Jateng",https://www.liputan6.com/news/read/8284481/gempa-magnitudo-54-guncang-cilacap-jateng
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,"Cuaca Hari Ini Didominasi Berawan, Ada Potensi Hujan Lebat",https://www.liputan6.com/news/read/8284354/cuaca-hari-ini-didominasi-berawan-ada-potensi-hujan-lebat
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,"Cuaca Hari Ini, BMKG Prediksi Berawan hingga Hujan Petir",https://www.liputan6.com/news/read/8283505/cuaca-hari-ini-bmkg-prediksi-berawan-hingga-hujan-petir
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,BMKG Prediksi Sejumlah Kota Berawan hingga Hujan,https://www.liputan6.com/news/read/8282661/bmkg-prediksi-sejumlah-kota-berawan-hingga-hujan
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,Infografis: 5 Miliarder Terkaya di Asia Tenggara,https://www.liputan6.com/news/read/8284722/infografis-5-miliarder-terkaya-di-asia-tenggara
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,Infografis: Tips Mencegah Kebakaran Saat Musim Kemarau,https://www.liputan6.com/news/read/8284150/infografis-tips-mencegah-kebakaran-saat-musim-kemarau
2026-09-06 02:45:11,Liputan6 News,Hukum & Politik,Infografis: Tiga Wajah Baru Pimpinan Bank Indonesia,https://www.liputan6.com/news/read/8283305/infografis-tiga-wajah-baru-pimpinan-bank-indonesia
2026-09-06 06:35:51,detikNews,Berita & Peristiwa,Cerita dari JPO Cawang: Masih di Tengah Jalan Padahal Sudah Nyeberang,https://news.detik.com/berita/d-8650375/cerita-dari-jpo-cawang-masih-di-tengah-jalan-padahal-sudah-nyeberang
2026-09-06 06:35:51,detikNews,Berita & Peristiwa,Sopir Mobil Listrik Pemicu Kecelakaan Maut di Jakbar Alami Luka-luka,https://news.detik.com/berita/d-8650366/sopir-mobil-listrik-pemicu-kecelakaan-maut-di-jakbar-alami-luka-luka
2026-09-06 06:35:51,detikNews,Berita & Peristiwa,Bandara Soetta Masih Ditutup hingga 09.30 WIB Imbas Erupsi Anak Krakatau,https://news.detik.com/berita/d-8650374/bandara-soetta-masih-ditutup-hingga-09-30-wib-imbas-erupsi-anak-krakatau
2026-09-06 06:35:51,detikNews,Berita & Peristiwa,"Anak Krakatau Erupsi Lagi dengan Durasi 30 Detik, Jauhi Radius 3 Km",https://news.detik.com/berita/d-8650370/anak-krakatau-erupsi-lagi-dengan-durasi-30-detik-jauhi-radius-3-km
2026-09-06 06:35:51,detikNews,Berita & Peristiwa,BMKG Ungkap 2 Klaster Sebaran Abu Anak Krakatau: Arah Lampung dan Jakarta,https://news.detik.com/berita/d-8650368/bmkg-ungkap-2-klaster-sebaran-abu-anak-krakatau-arah-lampung-dan-jakarta
2026-09-06 06:35:51,detikNews,Berita & Peristiwa,"33 Penerbangan di Soetta Terdampak Erupsi Anak Krakatau, Ini Daftarnya",https://news.detik.com/berita/d-8650365/33-penerbangan-di-soetta-terdampak-erupsi-anak-krakatau-ini-daftarnya
2026-09-06 06:35:51,detikNews,Berita & Peristiwa,BMKG: Sebaran Abu Anak Krakatau Sampai ke Sebagian Wilayah Jakarta,https://news.detik.com/berita/d-8650361/bmkg-sebaran-abu-anak-krakatau-sampai-ke-sebagian-wilayah-jakarta
2026-09-06 06:35:51,detikNews,Berita & Peristiwa,"Hujan Abu Vulkanik Krakatau di Wilayah Banten, Warga Diimbau Pakai Masker",https://news.detik.com/berita/d-8650358/hujan-abu-vulkanik-krakatau-di-wilayah-banten-warga-diimbau-pakai-masker
2026-09-06 06:35:51,detikNews,Berita & Peristiwa,16 Penerbangan Internasional Dibatalkan Imbas Erupsi Anak Krakatau,https://news.detik.com/berita/d-8650355/16-penerbangan-internasional-dibatalkan-imbas-erupsi-anak-krakatau
2026-09-06 06:35:51,detikNews,Berita & Peristiwa,Menteri Imipas Perkuat Sinergi Indonesia-Malaysia untuk Pelindungan PMI,https://news.detik.com/berita/d-8650354/menteri-imipas-perkuat-sinergi-indonesia-malaysia-untuk-pelindungan-pmi
2026-09-06 06:35:51,detikNews,Berita & Peristiwa,"Anak Krakatau Erupsi, Bandara Soetta Ditutup Sementara hingga Pukul 05.30 WIB",https://news.detik.com/berita/d-8650347/anak-krakatau-erupsi-bandara-soetta-ditutup-sementara-hingga-pukul-05-30-wib
2026-09-06 06:35:51,detikNews,Berita & Peristiwa,"Tabrakan Beruntun di Tol Palindra Sumsel, 14 Orang Luka",https://news.detik.com/berita/d-8650345/tabrakan-beruntun-di-tol-palindra-sumsel-14-orang-luka
2026-09-06 06:35:51,iNews Nasional,Peristiwa & Hukum,"Nasional AHY: Demokrat Bagian Pemerintahan Prabowo, Kita Perjuangkan Keberhasilan Indonesia",https://www.inews.id/news/nasional/ahy-demokrat-bagian-pemerintahan-prabowo-kita-perjuangkan-keberhasilan-indonesia
2026-09-06 06:35:51,iNews Nasional,Peristiwa & Hukum,"Nasional 20 menit lalu Daftar Harga BBM Pertamina 6 September 2026 di Seluruh Indonesia, Cek Sebelum Bepergian",https://www.inews.id/news/nasional/daftar-harga-bbm-pertamina-6-september-2026-di-seluruh-indonesia-cek-sebelum-bepergian
2026-09-06 06:35:51,Liputan6 News,Hukum & Politik,"Singgung Reformasi 1998, AHY Ingatkan TNI-Polri Tetap Netral",https://www.liputan6.com/news/read/8285591/singgung-reformasi-1998-ahy-ingatkan-tni-polri-tetap-netral
2026-09-06 06:35:51,Liputan6 News,Hukum & Politik,"Hujan Abu Anak Krakatau, Warga Serang Keluhkan Mata Perih dan Ganggu Sekolah",https://www.liputan6.com/news/read/8285595/hujan-abu-anak-krakatau-warga-serang-keluhkan-mata-perih-dan-ganggu-sekolah
2026-09-06 06:35:51,Liputan6 News,Hukum & Politik,"Erupsi Anak Krakatau, Bandara Soekarno-Hatta Ditutup Sementara",https://www.liputan6.com/news/read/8285590/erupsi-anak-krakatau-bandara-soekarno-hatta-ditutup-sementara
2026-09-06 06:35:51,Liputan6 News,Hukum & Politik,AHY Ingatkan Kader Demokrat Jangan Datang Saat Pemilu Saja ke Rakyat,https://www.liputan6.com/news/read/8285588/ahy-ingatkan-kader-demokrat-jangan-datang-saat-pemilu-saja-ke-rakyat
2026-09-06 10:21:12,detikNews,Berita & Peristiwa,DLH DKI Imbau Warga Kurangi Kegiatan Luar Ruangan Imbas Abu Anak Krakatau,https://news.detik.com/berita/d-8650548/dlh-dki-imbau-warga-kurangi-kegiatan-luar-ruangan-imbas-abu-anak-krakatau
2026-09-06 10:21:12,detikNews,Berita & Peristiwa,"Di Sorong, Menko Pangan Minta SPPG Perhatikan Gizi Ibu Hamil hingga Balita",https://news.detik.com/berita/d-8646348/di-sorong-menko-pangan-minta-sppg-perhatikan-gizi-ibu-hamil-hingga-balita
2026-09-06 10:21:12,detikNews,Berita & Peristiwa,"Banyak Aduan soal Abu Anak Krakatau, BPBD Bogor Minta Warga Pakai Masker",https://news.detik.com/berita/d-8650545/banyak-aduan-soal-abu-anak-krakatau-bpbd-bogor-minta-warga-pakai-masker
2026-09-06 10:21:12,detikNews,Berita & Peristiwa,Bandara Soetta Ditutup hingga Pukul 13.30 WIB Imbas Erupsi Anak Krakatau,https://news.detik.com/berita/d-8650518/bandara-soetta-ditutup-hingga-pukul-13-30-wib-imbas-erupsi-anak-krakatau
2026-09-06 10:21:12,detikNews,Berita & Peristiwa,CFD Sudirman-Thamrin Selesai Lebih Cepat Pagi Ini Imbas Abu Anak Krakatau,https://news.detik.com/berita/d-8650517/cfd-sudirman-thamrin-selesai-lebih-cepat-pagi-ini-imbas-abu-anak-krakatau
2026-09-06 10:21:12,detikNews,Berita & Peristiwa,Warga Depok Nggak Nyangka Lantai-Jok Motor Berdebu Dampak Anak Krakatau,https://news.detik.com/berita/d-8650512/warga-depok-nggak-nyangka-lantai-jok-motor-berdebu-dampak-anak-krakatau
2026-09-06 10:21:12,detikNews,Berita & Peristiwa,Gunung Semeru Juga Erupsi Pagi Ini,https://news.detik.com/berita/d-8650506/gunung-semeru-juga-erupsi-pagi-ini
2026-09-06 10:21:12,detikNews,Berita & Peristiwa,"Gunung Anak Krakatau Erupsi, Kapal Dilarang Mendekat Radius 3 Km",https://news.detik.com/berita/d-8650505/gunung-anak-krakatau-erupsi-kapal-dilarang-mendekat-radius-3-km
2026-09-06 10:21:12,detikNews,Berita & Peristiwa,SMK Negeri 2 Garut Sabet Juara 1 LKBB-PB MPR RI Tingkat Nasional,https://news.detik.com/berita/d-8650504/smk-negeri-2-garut-sabet-juara-1-lkbb-pb-mpr-ri-tingkat-nasional
