Waktu Tarik,Sumber,Kategori,Judul,URL,Sentimen,Skor Sentimen,Wilayah,Topik / Kata Kunci,Volume Pencarian,Judul Berita
2026-09-06 20:22:26,detikNews,Berita & Peristiwa,Erupsi Anak Krakatau - Garuda Batalkan Penerbangan Rute Jakarta hingga Besok,https://news.detik.com/berita/d-8651178/erupsi-anak-krakatau-garuda-batalkan-penerbangan-rute-jakarta-hingga-besok,Netral,0.0,,,,
2026-09-06 20:22:26,detikNews,Berita & Peristiwa,Situasi Terkini Bandara Soetta yang Masih Ditutup Usai Erupsi Anak Krakatau,https://news.detik.com/berita/d-8651214/situasi-terkini-bandara-soetta-yang-masih-ditutup-usai-erupsi-anak-krakatau,Netral,0.0,,,,
2026-09-06 20:22:26,detikNews,Berita & Peristiwa,Kapolri Perintahkan Jajaran Siaga Hadapi Dampak Erupsi Gunung Anak Krakatau,https://news.detik.com/berita/d-8651247/kapolri-perintahkan-jajaran-siaga-hadapi-dampak-erupsi-gunung-anak-krakatau,Netral,0.0,,,,
2026-09-06 20:22:26,Kompas.com Nasional,Nasional & Kebijakan,Erupsi Gunung Anak Krakatau - Prabowo: Semoga Allah Lindungi Rakyat Indonesia Nasional,https://nasional.kompas.com/read/2026/09/06/16104751/erupsi-gunung-anak-krakatau-prabowo-semoga-allah-lindungi-rakyat-indonesia,Netral,0.0,,,,
2026-09-06 20:22:26,detikNews,Berita & Peristiwa,Polisi-Damkar Semprot Jalan di Bogor Antisipasi Dampak Abu Anak Krakatau,https://news.detik.com/berita/d-8651053/polisi-damkar-semprot-jalan-di-bogor-antisipasi-dampak-abu-anak-krakatau,Netral,0.0,,,,
2026-09-06 20:22:26,Kompas.com Nasional,Nasional & Kebijakan,Kemenhub Siapkan Kertajati - Ahmad Yani - hingga Juanda sebagai Bandara Alternatif Nasional,https://nasional.kompas.com/read/2026/09/06/16563761/kemenhub-siapkan-kertajati-ahmad-yani-hingga-juanda-sebagai-bandara,Netral,0.0,,,,
2026-09-06 20:22:26,detikNews,Berita & Peristiwa,Jakarta Berlakukan PJJ ke Semua Sekolah Imbas Abu Vulkanik Anak Krakatau,https://news.detik.com/berita/d-8651018/jakarta-berlakukan-pjj-ke-semua-sekolah-imbas-abu-vulkanik-anak-krakatau,Netral,0.0,,,,
2026-09-06 20:22:26,detikNews,Berita & Peristiwa,Penutupan Bandara Halim Diperpanjang Sampai Pukul 23.59 WIB,https://news.detik.com/berita/d-8651187/penutupan-bandara-halim-diperpanjang-sampai-pukul-23-59-wib,Netral,0.0,,,,
2026-09-06 20:22:26,SINDOnews Nasional,Nasional & Politik,Humaniora Dampak Erupsi Gunung Anak Krakatau - Wamendiktisaintek: Kampus Diimbau Belajar Daring,https://nasional.sindonews.com/read/1746949/15/dampak-erupsi-gunung-anak-krakatau-wamendiktisaintek-kampus-diimbau-belajar-daring-1788692980,Netral,0.0,,,,
2026-09-06 20:22:26,SINDOnews Nasional,Nasional & Politik,Politik Kunjungan Prabowo ke Rusia Marak Hoaks - Sahroni: Jangan Sampai Malah Merusak Kritik yang Bagus ke Pemerintah!,https://nasional.sindonews.com/read/1746939/12/kunjungan-prabowo-ke-rusia-marak-hoaks-sahroni-jangan-sampai-malah-merusak-kritik-yang-bagus-ke-pemerintah-1788689399,Netral,0.0,,,,
2026-09-06 20:22:26,Kompas.com Nasional,Nasional & Kebijakan,Perguruan Tinggi Terdampak Erupsi Gunung Anak Krakatau Bisa Gelar Kuliah Daring Nasional,https://nasional.kompas.com/read/2026/09/06/17444881/perguruan-tinggi-terdampak-erupsi-gunung-anak-krakatau-bisa-gelar-kuliah,Netral,0.0,,,,
2026-09-06 20:22:26,SINDOnews Nasional,Nasional & Politik,Humaniora Mendagri: ASN Daerah Terdampak Erupsi Anak Krakatau Bisa WFH hingga 100%,https://nasional.sindonews.com/read/1746943/15/mendagri-asn-daerah-terdampak-erupsi-anak-krakatau-bisa-wfh-hingga-100-1788689377,Netral,0.0,,,,
2026-09-06 20:22:26,Kompas.com Nasional,Nasional & Kebijakan,Dentuman yang Terdengar di Jawa Barat Sesuai dengan Aktivitas Gunung Anak Krakatau Nasional,https://nasional.kompas.com/read/2026/09/06/16332851/dentuman-yang-terdengar-di-jawa-barat-sesuai-dengan-aktivitas-gunung-anak,Netral,0.0,,,,
2026-09-06 20:22:26,detikNews,Berita & Peristiwa,Seluruh PAUD - SD - SMP di Kota Serang Terapkan PJJ Imbas Erupsi Anak Krakatau,https://news.detik.com/berita/d-8651222/seluruh-paud-sd-smp-di-kota-serang-terapkan-pjj-imbas-erupsi-anak-krakatau,Netral,0.0,,,,
2026-09-06 20:22:26,iNews Nasional,Peristiwa & Hukum,Nasional Gunung Anak Krakatau Erupsi - Mendikdasmen Buka Opsi PJJ di Daerah Terdampak,https://www.inews.id/news/nasional/gunung-anak-krakatau-erupsi-mendikdasmen-buka-opsi-pjj-di-daerah-terdampak,Netral,0.0,,,,
2026-09-06 20:22:26,Kompas.com Nasional,Nasional & Kebijakan,10 Kronologi Mozza Hilang hingga Ditemukan Tinggal Kerangka di Tepi Tol Jangli Semarang Regional,https://regional.kompas.com/read/2026/09/06/060200278/kronologi-mozza-hilang-hingga-ditemukan-tinggal-kerangka-di-tepi-tol-jangli,Netral,0.0,,,,
2026-09-06 20:22:26,iNews Nasional,Peristiwa & Hukum,Nasional 26 menit lalu BMKG Pantau Erupsi Gunung Anak Krakatau 24 Jam - Abu Vulkanik Terdeteksi hingga 50.000 Kaki,https://www.inews.id/news/nasional/bmkg-pantau-erupsi-gunung-anak-krakatau-24-jam-abu-vulkanik-terdeteksi-hingga-50000-kaki,Netral,0.0,,,,
2026-09-06 20:22:26,Kompas.com Nasional,Nasional & Kebijakan,Seskab Sebut Penumpang Pesawat yang Mau ke Jakarta Bisa Dialihkan ke Bandara Kertajati Nasional,https://nasional.kompas.com/read/2026/09/06/17172721/seskab-sebut-penumpang-pesawat-yang-mau-ke-jakarta-bisa-dialihkan-ke-bandara,Netral,0.0,,,,
2026-09-06 20:22:26,detikNews,Berita & Peristiwa,Mobil di Parkiran Terminal 2 Soetta Berdebu Imbas Erupsi Anak Krakatau,https://news.detik.com/berita/d-8651097/mobil-di-parkiran-terminal-2-soetta-berdebu-imbas-erupsi-anak-krakatau,Netral,0.0,,,,
2026-09-06 20:22:26,iNews Nasional,Peristiwa & Hukum,Nasional 4 jam lalu Prabowo Pantau Erupsi Gunung Anak Krakatau - Minta Masyarakat Tenang dan Waspada,https://www.inews.id/news/nasional/prabowo-pantau-erupsi-gunung-anak-krakatau-minta-masyarakat-tenang-dan-waspada,Netral,0.0,,,,
2026-09-06 20:22:26,Kompas.com Nasional,Nasional & Kebijakan,Erupsi Gunung Anak Krakatau - Mendikdasmen Buka Opsi PJJ di Daerah Terdampak Berat Nasional,https://nasional.kompas.com/read/2026/09/06/16470191/erupsi-gunung-anak-krakatau-mendikdasmen-buka-opsi-pjj-di-daerah-terdampak,Netral,0.0,,,,
2026-09-06 20:22:26,SINDOnews Nasional,Nasional & Politik,Hukum Sayembara Ijazah Gibran Berpotensi Memperbesar Kegaduhan dan Keresahan Masyarakat,https://nasional.sindonews.com/read/1746897/13/sayembara-ijazah-gibran-berpotensi-memperbesar-kegaduhan-dan-keresahan-masyarakat-1788674955,Netral,0.0,,,,
2026-09-06 20:22:26,SINDOnews Nasional,Nasional & Politik,Humaniora Prabowo Pantau Erupsi Anak Krakatau - Imbau Masyarakat Tenang dan Waspada,https://nasional.sindonews.com/read/1746941/15/prabowo-pantau-erupsi-anak-krakatau-imbau-masyarakat-tenang-dan-waspada-1788689399,Netral,0.0,,,,
2026-09-06 20:22:26,detikNews,Berita & Peristiwa,Erupsi Gunung Anak Krakatau - Gubernur Lampung Imbau Warga Jangan Panik,https://news.detik.com/berita/d-8651216/erupsi-gunung-anak-krakatau-gubernur-lampung-imbau-warga-jangan-panik,Negatif,-100.0,,,,
2026-09-06 20:22:26,iNews Nasional,Peristiwa & Hukum,Nasional 3 jam lalu Mendagri Tito Perbolehkan ASN Daerah Terdampak Erupsi Gunung Anak Krakatau WFH,https://www.inews.id/news/nasional/mendagri-tito-perbolehkan-asn-daerah-terdampak-erupsi-gunung-anak-krakatau-wfh,Netral,0.0,,,,
2026-09-06 20:22:26,detikNews,Berita & Peristiwa,Mendagri Beri Sinyal ASN di Wilayah Darurat Abu Vulkanik Boleh WFH,https://news.detik.com/berita/d-8651130/mendagri-beri-sinyal-asn-di-wilayah-darurat-abu-vulkanik-boleh-wfh,Negatif,-100.0,,,,
2026-09-06 20:22:26,detikNews,Berita & Peristiwa,Sekolah di Lampung Belajar Daring Imbas Erupsi Gunung Anak Krakatau,https://news.detik.com/berita/d-8651229/sekolah-di-lampung-belajar-daring-imbas-erupsi-gunung-anak-krakatau,Netral,0.0,,,,
2026-09-06 20:22:26,detikNews,Berita & Peristiwa,Jadwal Penutupan Sementara Bandara Imbas Abu Anak Krakatau - Soetta Pukul 21.30,https://news.detik.com/berita/d-8651132/jadwal-penutupan-sementara-bandara-imbas-abu-anak-krakatau-soetta-pukul-21-30,Netral,0.0,,,,
2026-09-06 20:22:26,Kompas.com Nasional,Nasional & Kebijakan,Erupsi Gunung Anak Krakatau - Mendikdasmen Izinkan Sekolah Sesuaikan Jam Belajar Nasional,https://nasional.kompas.com/read/2026/09/06/16515831/erupsi-gunung-anak-krakatau-mendikdasmen-izinkan-sekolah-sesuaikan-jam,Netral,0.0,,,,
2026-09-06 20:22:26,Kompas.com Nasional,Nasional & Kebijakan,PM Malaysia Anwar Ibrahim Telepon Jokowi soal Erupsi Anak Krakatau dan Karhutla Nasional,https://nasional.kompas.com/read/2026/09/06/18324021/pm-malaysia-anwar-ibrahim-telepon-jokowi-soal-erupsi-anak-krakatau-dan,Netral,0.0,,,,
2026-09-06 20:22:26,iNews Nasional,Peristiwa & Hukum,Nasional 3 jam lalu Jokowi: Pemimpin Bukan Hanya Memahami Kekuasaan - tapi Benar-Benar Paham Rakyat,https://www.inews.id/news/nasional/jokowi-pemimpin-bukan-hanya-memahami-kekuasaan-tapi-benar-benar-paham-rakyat,Netral,0.0,,,,
2026-09-06 20:22:26,iNews Nasional,Peristiwa & Hukum,Nasional 5 menit lalu Penutupan Bandara Soekarno-Hatta Diperpanjang hingga Tengah Malam Imbas Erupsi Gunung Anak Krakatau,https://www.inews.id/news/nasional/penutupan-bandara-soekarno-hatta-diperpanjang-hingga-tengah-malam-imbas-erupsi-gunung-anak-krakatau,Netral,0.0,,,,
2026-09-06 20:22:26,detikNews,Berita & Peristiwa,Wamensos Dukung Program 'Aku Cinta Laut' Bantu Masyarakat Jaga Lingkungan,https://news.detik.com/berita/d-8651260/wamensos-dukung-program-aku-cinta-laut-bantu-masyarakat-jaga-lingkungan,Positif,100.0,,,,
2026-09-06 20:22:26,iNews Nasional,Peristiwa & Hukum,Nasional 4 jam lalu Erupsi 25 Jam Gunung Anak Krakatau Berakhir - Status Masih Level III Siaga,https://www.inews.id/news/nasional/erupsi-25-jam-gunung-anak-krakatau-berakhir-status-masih-level-iii-siaga,Netral,0.0,,,,
2026-09-06 20:22:26,Kompas.com Nasional,Nasional & Kebijakan,Prabowo Larang Warga Dekati Gunung Anak Krakatau Nasional,https://nasional.kompas.com/read/2026/09/06/16205541/prabowo-larang-warga-dekati-gunung-anak-krakatau,Netral,0.0,,,,
2026-09-06 20:22:26,iNews Nasional,Peristiwa & Hukum,Nasional Gunung Anak Krakatau Erupsi - BNPB Siapkan Evakuasi hingga Operasi Modifikasi Cuaca,https://www.inews.id/news/nasional/gunung-anak-krakatau-erupsi-bnpb-siapkan-evakuasi-hingga-operasi-modifikasi-cuaca,Netral,0.0,,,,
2026-09-06 20:22:26,Kompas.com Nasional,Nasional & Kebijakan,9 209 Penerbangan di Bandara Soekarno-Hatta Dibatalkan Imbas Erupsi Anak Krakatau Megapolitan,https://megapolitan.kompas.com/read/2026/09/06/08362441/209-penerbangan-di-bandara-soekarno-hatta-dibatalkan-imbas-erupsi-anak,Netral,0.0,,,,
2026-09-06 20:22:26,iNews Nasional,Peristiwa & Hukum,Nasional 3 jam lalu Tetap Tenang dan Waspada - Negara Hadir di Tengah Ujian Alam,https://www.inews.id/news/nasional/tetap-tenang-dan-waspada-negara-hadir-di-tengah-ujian-alam,Netral,0.0,,,,
2026-09-06 20:22:26,Kompas.com Nasional,Nasional & Kebijakan,Imbauan Lengkap Prabowo soal Erupsi Anak Krakatau Sebarkan Abu Vulkanik Nasional,https://nasional.kompas.com/read/2026/09/06/16395061/imbauan-lengkap-prabowo-soal-erupsi-anak-krakatau-sebarkan-abu-vulkanik,Netral,0.0,,,,
2026-09-06 20:22:26,Kompas.com Nasional,Nasional & Kebijakan,Pascaerupsi Gunung Anak Krakatau - Mendagri Imbau Pemda Terdampak Tingkatkan Kewaspadaan Nasional,https://nasional.kompas.com/read/2026/09/06/20124221/pascaerupsi-gunung-anak-krakatau-mendagri-imbau-pemda-terdampak-tingkatkan,Netral,0.0,,,,
2026-09-06 20:22:26,detikNews,Berita & Peristiwa,Pantau Aktivitas Anak Krakatau Usai Erupsi - Andra Soni Minta Masyarakat Siaga,https://news.detik.com/berita/d-8651263/pantau-aktivitas-anak-krakatau-usai-erupsi-andra-soni-minta-masyarakat-siaga,Netral,0.0,,,,
2026-09-06 20:22:26,iNews Nasional,Peristiwa & Hukum,Nasional 2 jam lalu Abu Vulkanik Gunung Anak Krakatau Menyebar - Kualitas Udara 3 Daerah Sumsel Sangat Tidak Sehat,https://www.inews.id/news/nasional/abu-vulkanik-gunung-anak-krakatau-menyebar-kualitas-udara-3-daerah-sumsel-sangat-tidak-sehat,Netral,0.0,,,,
2026-09-06 20:22:26,Kompas.com Nasional,Nasional & Kebijakan,Erupsi Anak Krakatau - Mendikdasmen Minta Sekolah Ikuti Kebijakan Pemda Nasional,https://nasional.kompas.com/read/2026/09/06/19013911/erupsi-anak-krakatau-mendikdasmen-minta-sekolah-ikuti-kebijakan-pemda,Netral,0.0,,,,
2026-09-06 15:50:35,detikNews,Berita & Peristiwa,Abu Erupsi Anak Krakatau Sampai Pandeglang - Toko Masker Diserbu Warga,https://news.detik.com/berita/d-8650973/abu-erupsi-anak-krakatau-sampai-pandeglang-toko-masker-diserbu-warga,Netral,0.0,,,,
2026-09-06 15:50:35,Kompas.com Nasional,Nasional & Kebijakan,Erupsi Tak Ganggu Penyeberangan Laut - Menhub Imbau Penumpang Gunakan Masker Nasional,https://nasional.kompas.com/read/2026/09/06/15442911/erupsi-tak-ganggu-penyeberangan-laut-menhub-imbau-penumpang-gunakan-masker,Netral,0.0,,,,
2026-09-06 15:50:35,Kompas.com Nasional,Nasional & Kebijakan,Menhub Imbau Calon Penumpang yang Batalkan Perjalanan Tak Perlu Datang ke Bandara Nasional,https://nasional.kompas.com/read/2026/09/06/15362251/menhub-imbau-calon-penumpang-yang-batalkan-perjalanan-tak-perlu-datang-ke,Netral,0.0,,,,
2026-09-06 15:50:35,iNews Nasional,Peristiwa & Hukum,Nasional Gunung Anak Krakatau Erupsi - Abu Vulkanik Menyebar hingga Jakarta dan Bengkulu,https://www.inews.id/news/nasional/gunung-anak-krakatau-erupsi-abu-vulkanik-menyebar-hingga-jakarta-dan-bengkulu,Netral,0.0,,,,
2026-09-06 15:50:35,detikNews,Berita & Peristiwa,Kawasan Wisata Pulau Sebesi Ditutup Sementara Imbas Erupsi Anak Krakatau,https://news.detik.com/berita/d-8650989/kawasan-wisata-pulau-sebesi-ditutup-sementara-imbas-erupsi-anak-krakatau,Netral,0.0,,,,
2026-09-06 15:25:29,detikNews,Berita & Peristiwa,Jawaban Badan Geologi soal Potensi Tsunami Erupsi Berulang Anak Krakatau,https://news.detik.com/berita/d-8650634/jawaban-badan-geologi-soal-potensi-tsunami-erupsi-berulang-anak-krakatau,Netral,0.0,,,,
2026-09-06 15:25:29,detikNews,Berita & Peristiwa,Penutupan Sementara Bandara Soetta Diperpanjang Dampak Erupsi Anak Krakatau,https://news.detik.com/berita/d-8650851/penutupan-sementara-bandara-soetta-diperpanjang-dampak-erupsi-anak-krakatau,Netral,0.0,,,,
2026-09-06 15:25:29,Kompas.com Nasional,Nasional & Kebijakan,Erupsi Anak Krakatau - Pemerintah Buka Opsi Pembelajaran Jarak Jauh Nasional,https://nasional.kompas.com/read/2026/09/06/15232281/erupsi-anak-krakatau-pemerintah-buka-opsi-pembelajaran-jarak-jauh,Netral,0.0,,,,
2026-09-06 15:25:29,detikNews,Berita & Peristiwa,Menkes Ungkap 3 Bahaya Abu Anak Krakatau: Kalau Bisa Jangan Keluar Rumah,https://news.detik.com/berita/d-8650802/menkes-ungkap-3-bahaya-abu-anak-krakatau-kalau-bisa-jangan-keluar-rumah,Negatif,-100.0,,,,
2026-09-06 15:25:29,detikNews,Berita & Peristiwa,Kepala BMKG Ungkap Erupsi Anak Krakatau Jenis Strombolian - Ini Penjelasannya,https://news.detik.com/berita/d-8650757/kepala-bmkg-ungkap-erupsi-anak-krakatau-jenis-strombolian-ini-penjelasannya,Netral,0.0,,,,
2026-09-06 15:25:29,detikNews,Berita & Peristiwa,2 Penerbangan dari Saudi Dialihkan ke Kertajati Imbas Abu Anak Krakatau,https://news.detik.com/berita/d-8650949/2-penerbangan-dari-saudi-dialihkan-ke-kertajati-imbas-abu-anak-krakatau,Netral,0.0,,,,
2026-09-06 15:25:29,Kompas.com Nasional,Nasional & Kebijakan,Bandara Soetta Tutup Sementara - Seskab Teddy Bicara Kompensasi Penumpang Nasional,https://nasional.kompas.com/read/2026/09/06/14415891/bandara-soetta-tutup-sementara-seskab-teddy-bicara-kompensasi-penumpang,Netral,0.0,,,,
2026-09-06 15:25:29,detikNews,Berita & Peristiwa,Abu Anak Krakatau Sampai Jakarta - Warga Berburu Masker di Kolong Tol Andara,https://news.detik.com/berita/d-8650869/abu-anak-krakatau-sampai-jakarta-warga-berburu-masker-di-kolong-tol-andara,Netral,0.0,,,,
2026-09-06 15:25:29,Kompas.com Nasional,Nasional & Kebijakan,5 Bandara Ditutup akibat Abu Vulkanik Gunung Anak Krakatau - OMC Digeser ke Bandara yang Aman Nasional,https://nasional.kompas.com/read/2026/09/06/12275501/5-bandara-ditutup-akibat-abu-vulkanik-gunung-anak-krakatau-omc-digeser-ke,Positif,100.0,,,,
2026-09-06 15:25:29,Kompas.com Nasional,Nasional & Kebijakan,Badan Geologi Ingatkan Bahaya Lontaran Material Pijar Gunung Anak Krakatau Nasional,https://nasional.kompas.com/read/2026/09/06/12384961/badan-geologi-ingatkan-bahaya-lontaran-material-pijar-gunung-anak-krakatau,Negatif,-100.0,,,,
2026-09-06 15:25:29,detikNews,Berita & Peristiwa,Penutupan Sementara Bandara Soetta Diperpanjang sampai Pukul 17.30 WIB,https://news.detik.com/berita/d-8650882/penutupan-sementara-bandara-soetta-diperpanjang-sampai-pukul-17-30-wib,Netral,0.0,,,,
2026-09-06 15:25:29,detikNews,Berita & Peristiwa,Bandara Halim Ditutup sampai Pukul 14.00 WIB Imbas Erupsi Anak Krakatau,https://news.detik.com/berita/d-8650637/bandara-halim-ditutup-sampai-pukul-14-00-wib-imbas-erupsi-anak-krakatau,Netral,0.0,,,,
2026-09-06 15:25:29,detikNews,Berita & Peristiwa,Kemensos Siagakan Logistik & Tagana Hadapi Erupsi Gunung Anak Krakatau,https://news.detik.com/berita/d-8650952/kemensos-siagakan-logistik-tagana-hadapi-erupsi-gunung-anak-krakatau,Netral,0.0,,,,
2026-09-06 15:25:29,detikNews,Berita & Peristiwa,3 Tersangka yang Kuras Duit Vilmei Miliaran Terancam 5 Tahun Bui,https://news.detik.com/berita/d-8650726/3-tersangka-yang-kuras-duit-vilmei-miliaran-terancam-5-tahun-bui,Netral,0.0,,,,
2026-09-06 15:25:29,Liputan6 News,Hukum & Politik,Bukan Debu Biasa - Ini Alasan Bersihkan Abu Anak Krakatau Harus Disiram Dulu,https://www.liputan6.com/news/read/8285704/bukan-debu-biasa-ini-alasan-bersihkan-abu-anak-krakatau-harus-disiram-dulu,Netral,0.0,,,,
2026-09-06 15:25:29,Kompas.com Nasional,Nasional & Kebijakan,BMKG Sebut Erupsi Gunung Anak Krakatau Berjenis Strombolian - Apa Itu? Nasional,https://nasional.kompas.com/read/2026/09/06/13361601/bmkg-sebut-erupsi-gunung-anak-krakatau-berjenis-strombolian-apa-itu,Netral,0.0,,,,
2026-09-06 15:25:29,Kompas.com Nasional,Nasional & Kebijakan,Di Bawah Bayang-bayang Seragam Nasional,https://nasional.kompas.com/read/2026/09/06/13000071/di-bawah-bayang-bayang-seragam-,Netral,0.0,,,,
2026-09-06 15:25:29,detikNews,Berita & Peristiwa,TransJ Setop Sementara Lift dan Eskalator Halte Dampak Abu Anak Krakatau,https://news.detik.com/berita/d-8650922/transj-setop-sementara-lift-dan-eskalator-halte-dampak-abu-anak-krakatau,Netral,0.0,,,,
2026-09-06 15:25:29,detikNews,Berita & Peristiwa,Abu Vulkanik Anak Krakatau Masih Menyelimuti Rumah Warga Ciputat Siang Ini,https://news.detik.com/berita/d-8650804/abu-vulkanik-anak-krakatau-masih-menyelimuti-rumah-warga-ciputat-siang-ini,Netral,0.0,,,,
2026-09-06 15:25:29,detikNews,Berita & Peristiwa,HNW Dukung MUI soal Label 'No Pork No Lard' Tak Jamin Kehalalan Produk,https://news.detik.com/berita/d-8650604/hnw-dukung-mui-soal-label-no-pork-no-lard-tak-jamin-kehalalan-produk,Positif,100.0,,,,
2026-09-06 15:25:29,detikNews,Berita & Peristiwa,Penutupan Bandara Halim Perdanakusuma Diperpanjang hingga Pukul 18.00 WIB,https://news.detik.com/berita/d-8650935/penutupan-bandara-halim-perdanakusuma-diperpanjang-hingga-pukul-18-00-wib,Netral,0.0,,,,
2026-09-06 15:25:29,detikNews,Berita & Peristiwa,Polisi di Bogor Bagi-bagi Masker Antisipasi Dampak Abu Erupsi Anak Krakatau,https://news.detik.com/berita/d-8650894/polisi-di-bogor-bagi-bagi-masker-antisipasi-dampak-abu-erupsi-anak-krakatau,Netral,0.0,,,,
2026-09-06 15:25:29,Kompas.com Nasional,Nasional & Kebijakan,Prabowo Pantau Erupsi Anak Krakatau - Keselamatan Warga Jadi Prioritas Nasional,https://nasional.kompas.com/read/2026/09/06/14490631/prabowo-pantau-erupsi-anak-krakatau-keselamatan-warga-jadi-prioritas,Netral,0.0,,,,
2026-09-06 15:25:29,detikNews,Berita & Peristiwa,Sejumlah Warga Pandeglang Sesak Napas Akibat Abu Erupsi Anak Krakatau,https://news.detik.com/berita/d-8650723/sejumlah-warga-pandeglang-sesak-napas-akibat-abu-erupsi-anak-krakatau,Netral,0.0,,,,
2026-09-06 15:25:29,detikNews,Berita & Peristiwa,6 Bandara Ditutup Sementara Imbas Abu Anak Krakatau - Terbaru Husein Sastranegara,https://news.detik.com/berita/d-8650863/6-bandara-ditutup-sementara-imbas-abu-anak-krakatau-terbaru-husein-sastranegara,Netral,0.0,,,,
2026-09-06 15:25:29,detikNews,Berita & Peristiwa,Walkot Sebut 56 Santri Sesak Napas Imbas Kebakaran Ponpes di Bogor,https://news.detik.com/berita/d-8650772/walkot-sebut-56-santri-sesak-napas-imbas-kebakaran-ponpes-di-bogor,Netral,0.0,,,,
2026-09-06 15:25:29,detikNews,Berita & Peristiwa,Gubernur NTT Sebut Pemerkosa Anak Korban Gempa NTT Sudah Diproses,https://news.detik.com/berita/d-8650813/gubernur-ntt-sebut-pemerkosa-anak-korban-gempa-ntt-sudah-diproses,Negatif,-100.0,,,,
2026-09-06 15:25:29,Kompas.com Nasional,Nasional & Kebijakan,Ketinggian Abu Vulkanik Erupsi Gunung Anak Krakatau Capai 50.000 Kaki Nasional,https://nasional.kompas.com/read/2026/09/06/14183071/ketinggian-abu-vulkanik-erupsi-gunung-anak-krakatau-capai-50000-kaki,Netral,0.0,,,,
2026-09-06 15:25:29,Kompas.com Nasional,Nasional & Kebijakan,Seismik Gunung Anak Krakatau Menurun - PVMBG: Aktivitas Masih Dinamis Nasional,https://nasional.kompas.com/read/2026/09/06/15132771/seismik-gunung-anak-krakatau-menurun-pvmbg-aktivitas-masih-dinamis,Netral,0.0,,,,
2026-09-06 15:25:29,detikNews,Berita & Peristiwa,Antrean Penumpang Reschedule Mengular di Soetta Imbas Erupsi Anak Krakatau,https://news.detik.com/berita/d-8650756/antrean-penumpang-reschedule-mengular-di-soetta-imbas-erupsi-anak-krakatau,Netral,0.0,,,,
2026-09-06 15:25:29,detikNews,Berita & Peristiwa,Erupsi Gunung Anak Krakatau - Setkab Keluarkan 6 Imbauan Antisipasi Debu,https://news.detik.com/berita/d-8650626/erupsi-gunung-anak-krakatau-setkab-keluarkan-6-imbauan-antisipasi-debu,Netral,0.0,,,,
2026-09-06 15:25:29,detikNews,Berita & Peristiwa,Badan Geologi Ungkap Abu Vulkanik Anak Krakatau Menyebar ke 5 Provinsi,https://news.detik.com/berita/d-8650899/badan-geologi-ungkap-abu-vulkanik-anak-krakatau-menyebar-ke-5-provinsi,Netral,0.0,,,,
2026-09-06 15:25:29,detikNews,Berita & Peristiwa,Anak Krakatau Erupsi - BMKG: Belum Ada Anomali Muka Air Laut di Selat Sunda,https://news.detik.com/berita/d-8650703/anak-krakatau-erupsi-bmkg-belum-ada-anomali-muka-air-laut-di-selat-sunda,Netral,0.0,,,,
2026-09-06 15:25:29,detikNews,Berita & Peristiwa,Viral Tenda Prajurit TNI di Lahan Diduga Milik GRIB - TNI AD Ungkap Faktanya,https://news.detik.com/berita/d-8650934/viral-tenda-prajurit-tni-di-lahan-diduga-milik-grib-tni-ad-ungkap-faktanya,Netral,0.0,,,,
2026-09-06 15:25:29,Kompas.com Nasional,Nasional & Kebijakan,Pemerintah Minta Warga Tak Sebar Isu Tsunami Gunung Anak Krakatau Nasional,https://nasional.kompas.com/read/2026/09/06/14370051/pemerintah-minta-warga-tak-sebar-isu-tsunami-gunung-anak-krakatau,Netral,0.0,,,,
2026-09-06 15:25:29,detikNews,Berita & Peristiwa,Daftar 4 Bandara Ditutup Sementara dan Wilayah Terdampak Erupsi Anak Krakatau,https://news.detik.com/berita/d-8650708/daftar-4-bandara-ditutup-sementara-dan-wilayah-terdampak-erupsi-anak-krakatau,Netral,0.0,,,,
2026-09-06 15:25:29,detikNews,Berita & Peristiwa,Badan Geologi: Suara Dentuman di Jabar dari Erupsi Gunung Anak Krakatau,https://news.detik.com/berita/d-8650680/badan-geologi-suara-dentuman-di-jabar-dari-erupsi-gunung-anak-krakatau,Netral,0.0,,,,
2026-09-06 15:25:29,detikNews,Berita & Peristiwa,Erupsi Gunung Anak Krakatau - KAI Pastikan Perjalanan Kereta Tetap Aman,https://news.detik.com/berita/d-8650649/erupsi-gunung-anak-krakatau-kai-pastikan-perjalanan-kereta-tetap-aman,Positif,100.0,,,,
2026-09-06 15:25:29,Kompas.com Nasional,Nasional & Kebijakan,Teddy Imbau Warga Kurangi Aktivitas Luar Ruang imbas Erupsi Gunung Anak Krakatau Nasional,https://nasional.kompas.com/read/2026/09/06/11585581/teddy-imbau-warga-kurangi-aktivitas-luar-ruang-imbas-erupsi-gunung-anak,Netral,0.0,,,,
2026-09-06 15:25:29,detikNews,Berita & Peristiwa,Abu Anak Krakatau Menyebar ke Jakarta - Pramono Imbau Warga Lakukan 5M,https://news.detik.com/berita/d-8650702/abu-anak-krakatau-menyebar-ke-jakarta-pramono-imbau-warga-lakukan-5m,Netral,0.0,,,,
2026-09-06 15:25:29,Kompas.com Nasional,Nasional & Kebijakan,3 Kader Demokrat Gabung Nasdem - Alasannya Ideologi hingga Ingin Masuk DPR Nasional,https://nasional.kompas.com/read/2026/09/06/13521611/3-kader-demokrat-gabung-nasdem-alasannya-ideologi-hingga-ingin-masuk-dpr,Netral,0.0,,,,
